state,year,temperature_nasa,rainfall_nasa,humidity_nasa
kerala,201705,26.9,6.42,81.52
kerala,201706,25.06,10.23,88.49
kerala,201707,24.33,7.2,90.68
kerala,201708,24.19,9.32,91.53
kerala,201709,24.52,12.03,90.83
kerala,201710,24.55,4.96,88.26
kerala,201711,24.55,2.87,83.52
kerala,201712,23.55,1.65,77.61
kerala,201713,25.4,4.94,78.78
madhya pradesh,198101,16.85,0.49,54.33
madhya pradesh,198102,22.23,0.07,27.96
madhya pradesh,198103,26.45,0.66,30.18
madhya pradesh,198104,32.19,0.65,15.26
madhya pradesh,198105,34.44,1.07,28.73
madhya pradesh,198106,34.46,6.66,39.85
madhya pradesh,198107,26.61,12.14,85.97
madhya pradesh,198108,25.97,12.77,89.39
madhya pradesh,198109,26.2,5.4,84.88
madhya pradesh,198110,23.88,1.16,68.66
madhya pradesh,198111,19.84,0.38,58.47
madhya pradesh,198112,17.44,1.22,59.2
madhya pradesh,198113,25.55,3.59,53.83
madhya pradesh,198201,18.92,5.41,71.68
madhya pradesh,198202,18.89,0.75,61.93
madhya pradesh,198203,23.86,0.12,39.99
madhya pradesh,198204,31.47,0.38,21.99
madhya pradesh,198205,34.32,0.55,28.05
madhya pradesh,198206,32.72,7.47,47.9
madhya pradesh,198207,28.08,15.06,76.45
madhya pradesh,198208,25.3,17.64,91.87
madhya pradesh,198209,25.31,4.26,83.86
madhya pradesh,198210,24.27,2.94,74.06
madhya pradesh,198211,21.17,1.08,69.89
madhya pradesh,198212,19.74,0.0,53.19
madhya pradesh,198213,25.36,4.68,60.1
madhya pradesh,198301,18.02,0.32,35.78
madhya pradesh,198302,19.97,0.37,32.6
madhya pradesh,198303,26.34,0.01,16.11
madhya pradesh,198304,30.84,0.04,21.58
madhya pradesh,198305,35.68,0.51,21.02
madhya pradesh,198306,34.33,2.95,41.59
madhya pradesh,198307,28.62,8.89,75.76
madhya pradesh,198308,26.53,11.26,88.39
madhya pradesh,198309,26.06,14.15,87.85
madhya pradesh,198310,22.49,2.14,76.24
madhya pradesh,198311,17.17,0.0,61.73
madhya pradesh,198312,17.15,0.04,58.28
madhya pradesh,198313,25.29,3.41,51.55
madhya pradesh,198401,17.63,1.37,63.32
madhya pradesh,198402,18.34,0.69,45.99
madhya pradesh,198403,27.84,0.0,17.72
madhya pradesh,198404,32.82,0.07,15.82
madhya pradesh,198405,36.56,0.05,14.17
madhya pradesh,198406,32.4,3.85,51.63
madhya pradesh,198407,27.53,6.77,77.96
madhya pradesh,198408,25.59,21.42,89.02
madhya pradesh,198409,24.84,1.96,82.79
madhya pradesh,198410,23.31,0.29,61.53
madhya pradesh,198411,20.43,0.0,40.18
madhya pradesh,198412,19.76,0.0,27.08
madhya pradesh,198413,25.6,3.07,48.96
madhya pradesh,198501,19.89,0.53,47.24
madhya pradesh,198502,21.17,0.23,18.74
madhya pradesh,198503,28.74,0.01,12.71
madhya pradesh,198504,32.46,0.12,19.5
madhya pradesh,198505,36.38,0.82,16.94
madhya pradesh,198506,32.8,5.18,49.15
madhya pradesh,198507,27.71,6.07,74.88
madhya pradesh,198508,25.58,17.55,89.09
madhya pradesh,198509,25.65,7.83,83.12
madhya pradesh,198510,22.3,4.49,74.74
madhya pradesh,198511,19.43,0.0,63.67
madhya pradesh,198512,18.48,0.02,57.15
madhya pradesh,198513,25.9,3.6,50.8
madhya pradesh,198601,18.92,0.2,44.95
madhya pradesh,198602,20.32,2.85,56.63
madhya pradesh,198603,26.17,0.43,32.52
madhya pradesh,198604,32.97,0.0,14.75
madhya pradesh,198605,35.37,0.46,18.51
madhya pradesh,198606,34.31,3.68,41.49
madhya pradesh,198607,27.22,22.91,81.41
madhya pradesh,198608,25.67,7.59,88.98
madhya pradesh,198609,26.13,5.54,79.17
madhya pradesh,198610,24.52,0.33,57.19
madhya pradesh,198611,22.57,0.06,33.52
madhya pradesh,198612,19.21,0.43,40.34
madhya pradesh,198613,26.13,3.73,49.14
madhya pradesh,198701,18.28,1.01,49.25
madhya pradesh,198702,22.27,0.87,32.87
madhya pradesh,198703,26.78,0.16,26.45
madhya pradesh,198704,32.1,0.0,13.88
madhya pradesh,198705,33.97,0.59,26.37
madhya pradesh,198706,34.29,3.43,44.62
madhya pradesh,198707,28.01,7.44,75.52
madhya pradesh,198708,27.29,17.08,82.31
madhya pradesh,198709,26.06,3.98,82.98
madhya pradesh,198710,23.66,2.9,72.16
madhya pradesh,198711,21.0,0.54,58.74
madhya pradesh,198712,17.96,0.47,48.72
madhya pradesh,198713,25.98,3.24,51.32
madhya pradesh,198801,20.39,0.21,34.21
madhya pradesh,198802,23.33,0.01,20.69
madhya pradesh,198803,27.4,0.07,16.54
madhya pradesh,198804,33.46,0.14,15.56
madhya pradesh,198805,36.98,0.34,17.34
madhya pradesh,198806,33.57,5.28,46.35
madhya pradesh,198807,27.04,13.99,85.53
madhya pradesh,198808,26.63,10.13,87.44
madhya pradesh,198809,26.92,3.78,83.59
madhya pradesh,198810,23.91,0.73,66.24
madhya pradesh,198811,21.3,0.15,45.07
madhya pradesh,198812,19.79,0.02,29.02
madhya pradesh,198813,26.72,2.93,45.75
madhya pradesh,198901,17.91,0.03,22.45
madhya pradesh,198902,22.08,0.0,17.36
madhya pradesh,198903,25.8,1.28,31.46
madhya pradesh,198904,31.48,0.0,15.21
madhya pradesh,198905,36.15,0.08,15.22
madhya pradesh,198906,32.08,4.45,53.98
madhya pradesh,198907,27.59,7.55,78.3
madhya pradesh,198908,26.89,10.77,84.1
madhya pradesh,198909,26.1,4.92,80.77
madhya pradesh,198910,25.04,0.04,52.03
madhya pradesh,198911,23.54,0.0,31.0
madhya pradesh,198912,19.31,0.93,34.68
madhya pradesh,198913,26.17,2.53,43.23
madhya pradesh,199001,20.8,0.11,33.68
madhya pradesh,199002,21.64,0.62,35.88
madhya pradesh,199003,25.54,0.18,23.12
madhya pradesh,199004,31.86,0.0,14.61
madhya pradesh,199005,33.82,1.84,37.38
madhya pradesh,199006,29.97,12.03,65.15
madhya pradesh,199007,25.99,9.99,87.6
madhya pradesh,199008,26.54,14.6,88.83
madhya pradesh,199009,25.62,13.02,89.41
madhya pradesh,199010,23.69,1.06,79.82
madhya pradesh,199011,20.19,0.01,69.33
madhya pradesh,199012,18.84,0.0,59.42
madhya pradesh,199013,25.39,4.47,57.16
madhya pradesh,199101,18.12,0.0,38.77
madhya pradesh,199102,23.81,0.03,22.04
madhya pradesh,199103,28.33,0.04,17.22
madhya pradesh,199104,31.97,0.0,16.78
madhya pradesh,199105,36.64,0.0,15.32
madhya pradesh,199106,31.87,5.53,54.88
madhya pradesh,199107,28.18,12.15,76.97
madhya pradesh,199108,25.59,16.68,91.23
madhya pradesh,199109,25.55,0.7,81.55
madhya pradesh,199110,24.31,0.02,56.74
madhya pradesh,199111,21.66,0.21,43.17
madhya pradesh,199112,18.96,0.01,34.85
madhya pradesh,199113,26.25,2.99,45.95
madhya pradesh,199201,18.95,0.01,24.22
madhya pradesh,199202,20.87,0.0,21.47
madhya pradesh,199203,27.61,0.14,18.49
madhya pradesh,199204,32.53,0.03,15.95
madhya pradesh,199205,35.86,0.24,18.09
madhya pradesh,199206,35.0,2.09,33.58
madhya pradesh,199207,29.68,5.91,64.88
madhya pradesh,199208,26.25,15.32,87.4
madhya pradesh,199209,24.93,4.41,83.17
madhya pradesh,199210,23.83,1.99,70.74
madhya pradesh,199211,20.43,0.13,64.59
madhya pradesh,199212,18.64,0.0,40.64
madhya pradesh,199213,26.22,2.55,45.35
madhya pradesh,199301,19.53,0.0,30.28
madhya pradesh,199302,22.07,0.3,19.31
madhya pradesh,199303,25.23,0.68,31.13
madhya pradesh,199304,32.38,0.06,16.54
madhya pradesh,199305,36.31,0.23,17.31
madhya pradesh,199306,33.57,4.93,46.87
madhya pradesh,199307,27.79,12.53,79.53
madhya pradesh,199308,26.35,10.5,86.14
madhya pradesh,199309,25.32,14.06,88.39
madhya pradesh,199310,23.68,1.11,76.51
madhya pradesh,199311,20.02,0.0,60.99
madhya pradesh,199312,17.12,0.07,46.69
madhya pradesh,199313,25.79,3.72,50.19
madhya pradesh,199401,20.11,0.53,47.32
madhya pradesh,199402,20.47,0.72,33.65
madhya pradesh,199403,28.52,0.0,13.86
madhya pradesh,199404,30.79,0.92,25.82
madhya pradesh,199405,36.53,0.08,18.13
madhya pradesh,199406,31.4,11.76,60.54
madhya pradesh,199407,26.17,16.11,89.28
madhya pradesh,199408,25.29,18.82,91.42
madhya pradesh,199409,24.98,4.96,82.62
madhya pradesh,199410,23.16,0.74,70.75
madhya pradesh,199411,21.09,0.27,54.02
madhya pradesh,199412,18.17,0.0,29.55
madhya pradesh,199413,25.58,4.61,51.51
madhya pradesh,199501,16.67,1.43,47.0
madhya pradesh,199502,21.58,0.14,29.39
madhya pradesh,199503,25.26,2.15,41.98
madhya pradesh,199504,31.11,0.29,20.65
madhya pradesh,199505,35.28,0.09,21.88
madhya pradesh,199506,35.09,1.64,38.26
madhya pradesh,199507,27.9,13.3,77.05
madhya pradesh,199508,26.2,8.66,88.47
madhya pradesh,199509,25.96,6.68,83.58
madhya pradesh,199510,24.07,1.27,72.35
madhya pradesh,199511,20.59,0.0,52.97
madhya pradesh,199512,19.95,0.53,46.51
madhya pradesh,199513,25.81,3.05,51.89
madhya pradesh,199601,18.8,0.72,56.78
madhya pradesh,199602,21.07,1.02,39.45
madhya pradesh,199603,28.4,0.14,25.42
madhya pradesh,199604,31.87,0.22,17.2
madhya pradesh,199605,35.64,0.04,18.79
madhya pradesh,199606,34.19,2.02,40.94
madhya pradesh,199607,28.63,17.09,73.97
madhya pradesh,199608,25.82,16.7,89.18
madhya pradesh,199609,25.92,6.25,83.28
madhya pradesh,199610,23.05,1.66,74.31
madhya pradesh,199611,20.14,0.11,55.83
madhya pradesh,199612,16.86,0.0,36.73
madhya pradesh,199613,25.87,3.86,51.07
madhya pradesh,199701,17.42,0.53,36.53
madhya pradesh,199702,20.53,0.0,18.74
madhya pradesh,199703,27.45,0.0,18.02
madhya pradesh,199704,30.32,0.39,23.62
madhya pradesh,199705,33.28,1.31,26.78
madhya pradesh,199706,31.15,4.42,55.49
madhya pradesh,199707,27.33,14.07,82.62
madhya pradesh,199708,25.97,12.79,88.07
madhya pradesh,199709,25.82,4.71,84.03
madhya pradesh,199710,23.52,3.48,76.68
madhya pradesh,199711,21.57,2.78,79.49
madhya pradesh,199712,17.1,3.17,84.8
madhya pradesh,199713,25.14,4.01,56.5
madhya pradesh,199801,16.47,0.22,68.34
madhya pradesh,199802,19.85,0.3,50.01
madhya pradesh,199803,24.47,1.06,34.91
madhya pradesh,199804,32.68,0.5,21.17
madhya pradesh,199805,36.6,0.12,19.5
madhya pradesh,199806,34.04,5.44,45.53
madhya pradesh,199807,27.24,10.53,84.26
madhya pradesh,199808,26.93,9.78,87.2
madhya pradesh,199809,26.73,7.17,85.37
madhya pradesh,199810,24.72,1.04,79.25
madhya pradesh,199811,20.69,0.86,66.26
madhya pradesh,199812,17.89,0.0,43.26
madhya pradesh,199813,25.71,3.1,57.17
madhya pradesh,199901,17.87,0.08,31.64
madhya pradesh,199902,22.44,1.39,46.68
madhya pradesh,199903,27.57,0.0,14.35
madhya pradesh,199904,33.25,0.0,9.04
madhya pradesh,199905,35.99,0.39,21.3
madhya pradesh,199906,31.19,3.8,55.87
madhya pradesh,199907,27.55,15.43,78.56
madhya pradesh,199908,26.03,8.33,87.95
madhya pradesh,199909,25.42,8.96,88.58
madhya pradesh,199910,23.01,2.26,78.23
madhya pradesh,199911,20.0,0.0,59.44
madhya pradesh,199912,16.86,0.0,50.01
madhya pradesh,199913,25.6,3.41,51.83
madhya pradesh,200001,18.7,0.0,29.27
madhya pradesh,200002,20.23,0.15,25.48
madhya pradesh,200003,25.24,0.0,14.45
madhya pradesh,200004,33.3,0.01,12.51
madhya pradesh,200005,34.02,1.65,34.62
madhya pradesh,200006,31.54,3.3,56.28
madhya pradesh,200007,26.96,16.47,82.3
madhya pradesh,200008,26.55,8.06,86.68
madhya pradesh,200009,25.86,2.27,80.18
madhya pradesh,200010,25.94,0.07,52.26
madhya pradesh,200011,23.26,0.0,27.75
madhya pradesh,200012,19.53,0.05,17.43
madhya pradesh,200013,25.93,2.7,43.35
madhya pradesh,200101,18.75,0.11,24.88
madhya pradesh,200102,22.53,0.07,17.21
madhya pradesh,200103,27.69,0.19,23.4
madhya pradesh,200104,31.86,0.29,19.89
madhya pradesh,200105,35.11,1.98,31.95
madhya pradesh,200106,28.21,10.24,75.4
madhya pradesh,200107,25.87,12.85,88.1
madhya pradesh,200108,26.25,7.38,88.96
madhya pradesh,200109,26.81,1.23,75.14
madhya pradesh,200110,24.66,2.4,69.11
madhya pradesh,200111,21.59,0.01,48.95
madhya pradesh,200112,19.85,0.0,29.07
madhya pradesh,200113,25.78,3.09,49.54
madhya pradesh,200201,18.45,0.03,30.58
madhya pradesh,200202,21.76,0.8,36.39
madhya pradesh,200203,27.29,0.29,20.7
madhya pradesh,200204,32.26,0.36,16.95
madhya pradesh,200205,36.6,0.71,21.02
madhya pradesh,200206,33.3,4.13,50.76
madhya pradesh,200207,29.98,2.16,63.4
madhya pradesh,200208,26.52,20.25,86.06
madhya pradesh,200209,25.23,4.25,82.46
madhya pradesh,200210,24.72,0.4,64.0
madhya pradesh,200211,22.1,0.27,47.66
madhya pradesh,200212,21.08,0.05,35.49
madhya pradesh,200213,26.63,2.83,46.34
madhya pradesh,200301,18.76,0.12,31.37
madhya pradesh,200302,21.45,1.57,53.04
madhya pradesh,200303,26.76,0.23,21.64
madhya pradesh,200304,33.03,0.12,18.06
madhya pradesh,200305,35.48,0.0,15.07
madhya pradesh,200306,33.09,7.4,50.09
madhya pradesh,200307,27.21,14.43,85.5
madhya pradesh,200308,25.94,11.3,90.11
madhya pradesh,200309,25.37,11.83,91.0
madhya pradesh,200310,22.83,0.82,78.69
madhya pradesh,200311,21.5,0.04,68.7
madhya pradesh,200312,18.45,0.1,59.2
madhya pradesh,200313,25.83,4.01,55.2
madhya pradesh,200401,17.57,1.66,59.84
madhya pradesh,200402,20.76,0.0,35.76
madhya pradesh,200403,28.91,0.01,15.67
madhya pradesh,200404,33.25,0.06,17.9
madhya pradesh,200405,35.86,0.17,23.99
madhya pradesh,200406,32.43,3.37,50.1
madhya pradesh,200407,28.19,10.33,76.27
madhya pradesh,200408,25.88,14.59,88.98
madhya pradesh,200409,26.72,1.63,80.62
madhya pradesh,200410,23.64,0.79,66.84
madhya pradesh,200411,22.14,0.26,49.7
madhya pradesh,200412,19.49,0.02,39.22
madhya pradesh,200413,26.24,2.77,50.5
madhya pradesh,200501,18.58,1.27,40.72
madhya pradesh,200502,21.62,0.03,40.21
madhya pradesh,200503,27.26,0.61,32.52
madhya pradesh,200504,30.85,0.06,15.4
madhya pradesh,200505,35.3,0.07,18.81
madhya pradesh,200506,35.1,3.23,36.9
madhya pradesh,200507,26.67,25.43,87.77
madhya pradesh,200508,26.24,5.89,86.99
madhya pradesh,200509,26.25,10.14,85.05
madhya pradesh,200510,23.37,0.47,74.87
madhya pradesh,200511,20.55,0.0,50.92
madhya pradesh,200512,18.45,0.04,41.18
madhya pradesh,200513,25.86,3.98,51.08
madhya pradesh,200601,19.63,0.0,28.28
madhya pradesh,200602,25.27,0.01,19.14
madhya pradesh,200603,24.76,2.72,49.4
madhya pradesh,200604,31.96,0.38,22.55
madhya pradesh,200605,34.92,2.3,33.32
madhya pradesh,200606,33.14,3.26,44.9
madhya pradesh,200607,26.95,14.48,83.35
madhya pradesh,200608,25.56,28.2,90.21
madhya pradesh,200609,26.12,6.97,84.66
madhya pradesh,200610,24.7,0.57,71.75
madhya pradesh,200611,21.78,0.25,62.29
madhya pradesh,200612,20.01,0.03,49.22
madhya pradesh,200613,26.22,5.0,53.53
madhya pradesh,200701,19.76,0.01,28.22
madhya pradesh,200702,22.37,1.2,41.94
madhya pradesh,200703,26.13,0.29,27.98
madhya pradesh,200704,33.24,0.07,16.58
madhya pradesh,200705,35.62,0.42,22.86
madhya pradesh,200706,32.78,4.22,53.62
madhya pradesh,200707,27.07,14.52,83.44
madhya pradesh,200708,26.29,8.54,87.16
madhya pradesh,200709,26.1,8.34,84.69
madhya pradesh,200710,23.04,0.03,61.49
madhya pradesh,200711,21.16,0.1,52.64
madhya pradesh,200712,19.64,0.06,46.88
madhya pradesh,200713,26.11,3.17,50.68
madhya pradesh,200801,18.99,0.01,32.96
madhya pradesh,200802,19.95,0.05,21.18
madhya pradesh,200803,28.59,0.34,21.84
madhya pradesh,200804,32.04,0.08,17.86
madhya pradesh,200805,34.84,0.51,24.0
madhya pradesh,200806,29.37,8.55,67.56
madhya pradesh,200807,26.68,9.86,84.96
madhya pradesh,200808,26.15,8.16,88.54
madhya pradesh,200809,25.93,5.45,84.59
madhya pradesh,200810,24.46,0.39,67.98
madhya pradesh,200811,21.27,0.22,59.03
madhya pradesh,200812,20.63,0.0,40.99
madhya pradesh,200813,25.76,2.81,51.05
madhya pradesh,200901,20.23,0.97,52.05
madhya pradesh,200902,23.27,0.0,25.29
madhya pradesh,200903,27.85,0.05,17.66
madhya pradesh,200904,31.95,0.09,15.51
madhya pradesh,200905,36.54,0.21,20.03
madhya pradesh,200906,34.03,3.93,42.35
madhya pradesh,200907,27.53,16.63,82.32
madhya pradesh,200908,26.77,5.75,85.49
madhya pradesh,200909,26.16,6.84,83.88
madhya pradesh,200910,23.87,3.55,67.11
madhya pradesh,200911,20.16,2.8,68.34
madhya pradesh,200912,19.24,0.84,64.33
madhya pradesh,200913,26.48,3.5,52.24
madhya pradesh,201001,16.9,0.38,51.35
madhya pradesh,201002,22.43,0.25,38.05
madhya pradesh,201003,29.13,0.12,20.39
madhya pradesh,201004,33.47,0.0,14.59
madhya pradesh,201005,36.5,0.02,19.85
madhya pradesh,201006,34.06,3.64,43.9
madhya pradesh,201007,27.72,11.14,82.91
madhya pradesh,201008,26.7,10.68,87.74
madhya pradesh,201009,25.84,7.06,83.73
madhya pradesh,201010,24.58,1.67,77.16
madhya pradesh,201011,22.24,2.55,77.45
madhya pradesh,201012,17.18,0.13,62.92
madhya pradesh,201013,26.4,3.16,55.14
madhya pradesh,201101,16.58,0.0,43.37
madhya pradesh,201102,22.09,0.19,33.24
madhya pradesh,201103,27.31,0.01,20.25
madhya pradesh,201104,31.71,0.24,24.8
madhya pradesh,201105,36.14,0.46,23.02
madhya pradesh,201106,31.32,10.72,60.91
madhya pradesh,201107,26.81,15.31,86.45
madhya pradesh,201108,26.28,14.1,89.54
madhya pradesh,201109,25.45,8.83,87.63
madhya pradesh,201110,23.87,0.02,69.22
madhya pradesh,201111,21.63,0.0,58.56
madhya pradesh,201112,19.21,0.17,44.19
madhya pradesh,201113,25.71,4.2,53.55
madhya pradesh,201201,17.73,0.28,48.82
madhya pradesh,201202,21.31,0.0,26.34
madhya pradesh,201203,26.25,0.02,14.02
madhya pradesh,201204,32.55,0.08,18.6
madhya pradesh,201205,35.51,0.16,19.07
madhya pradesh,201206,32.51,3.67,51.14
madhya pradesh,201207,27.21,15.89,83.67
madhya pradesh,201208,26.03,18.39,90.45
madhya pradesh,201209,26.05,4.34,84.34
madhya pradesh,201210,24.09,0.2,66.95
madhya pradesh,201211,20.43,0.08,58.38
madhya pradesh,201212,19.37,0.06,42.29
madhya pradesh,201213,25.75,3.63,50.44
madhya pradesh,201301,17.72,0.06,33.94
madhya pradesh,201302,21.68,1.25,48.36
madhya pradesh,201303,26.33,0.77,30.41
madhya pradesh,201304,31.47,1.1,28.44
madhya pradesh,201305,36.42,0.0,17.04
madhya pradesh,201306,29.54,16.58,71.03
madhya pradesh,201307,26.76,18.09,89.59
madhya pradesh,201308,25.93,16.06,90.49
madhya pradesh,201309,26.41,2.44,83.44
madhya pradesh,201310,24.42,2.37,79.02
madhya pradesh,201311,20.17,0.01,65.36
madhya pradesh,201312,18.86,0.04,53.58
madhya pradesh,201313,25.49,4.93,57.58
madhya pradesh,201401,18.45,1.33,61.68
madhya pradesh,201402,20.25,1.77,49.81
madhya pradesh,201403,25.13,0.41,45.12
madhya pradesh,201404,32.23,0.18,20.24
madhya pradesh,201405,35.69,0.27,22.38
madhya pradesh,201406,35.23,2.07,37.45
madhya pradesh,201407,29.07,15.31,73.56
madhya pradesh,201408,26.23,6.96,87.71
madhya pradesh,201409,25.75,5.65,84.58
madhya pradesh,201410,24.56,0.77,70.52
madhya pradesh,201411,22.38,0.01,52.0
madhya pradesh,201412,17.15,0.61,46.76
madhya pradesh,201413,26.03,2.97,54.42
madhya pradesh,201501,16.01,1.75,61.41
madhya pradesh,201502,21.8,0.45,43.34
madhya pradesh,201503,24.37,1.79,48.97
madhya pradesh,201504,31.04,0.4,30.2
madhya pradesh,201505,36.36,0.35,21.18
madhya pradesh,201506,32.11,6.45,55.1
madhya pradesh,201507,27.13,15.94,82.24
madhya pradesh,201508,26.21,12.28,89.09
madhya pradesh,201509,25.93,2.44,80.96
madhya pradesh,201510,26.01,0.56,63.38
madhya pradesh,201511,23.83,0.0,53.87
madhya pradesh,201512,19.75,0.0,30.25
madhya pradesh,201513,25.89,3.57,55.09
madhya pradesh,201601,19.53,0.43,35.29
madhya pradesh,201602,23.5,0.03,26.49
madhya pradesh,201603,28.48,0.28,26.38
madhya pradesh,201604,33.65,0.01,17.42
madhya pradesh,201605,36.37,0.49,25.41
madhya pradesh,201606,34.0,4.53,48.59
madhya pradesh,201607,26.57,25.48,88.94
madhya pradesh,201608,25.53,14.66,90.52
madhya pradesh,201609,25.9,2.85,86.67
madhya pradesh,201610,23.73,0.69,70.67
madhya pradesh,201611,20.42,0.0,51.37
madhya pradesh,201612,18.27,0.0,42.91
madhya pradesh,201613,26.32,4.17,51.02
madhya pradesh,201701,19.01,0.08,39.05
madhya pradesh,201702,22.86,0.29,28.06
madhya pradesh,201703,27.42,0.05,19.64
madhya pradesh,201704,32.99,0.0,14.32
madhya pradesh,201705,37.01,0.38,19.98
madhya pradesh,201706,32.6,4.9,55.53
madhya pradesh,201707,27.04,11.5,81.16
madhya pradesh,201708,26.6,5.47,85.99
madhya pradesh,201709,26.54,6.2,82.4
madhya pradesh,201710,25.16,0.57,69.89
madhya pradesh,201711,21.59,0.0,52.46
madhya pradesh,201712,19.81,0.0,34.77
madhya pradesh,201713,26.56,2.47,48.74
maharashtra,198101,19.47,0.53,44.47
maharashtra,198102,24.18,0.05,22.13
maharashtra,198103,26.77,0.51,27.27
maharashtra,198104,31.04,0.04,20.63
maharashtra,198105,32.27,0.44,36.32
maharashtra,198106,29.85,3.42,59.16
maharashtra,198107,26.09,4.5,76.31
maharashtra,198108,25.11,3.48,77.8
maharashtra,198109,24.43,9.42,85.7
maharashtra,198110,23.16,3.11,77.89
maharashtra,198111,19.68,0.3,67.7
maharashtra,198112,19.14,0.67,66.22
maharashtra,198113,25.09,2.21,55.37
maharashtra,198201,21.63,1.05,57.68
maharashtra,198202,22.93,0.15,42.67
maharashtra,198203,26.92,0.15,23.54
maharashtra,198204,29.94,1.08,32.29
maharashtra,198205,30.58,2.03,43.38
maharashtra,198206,29.34,1.78,57.97
maharashtra,198207,26.44,5.79,74.76
maharashtra,198208,24.6,3.87,79.69
maharashtra,198209,25.16,2.23,75.37
maharashtra,198210,25.63,0.86,66.02
maharashtra,198211,23.93,0.55,62.13
maharashtra,198212,23.52,0.0,39.55
maharashtra,198213,25.9,1.64,54.66
maharashtra,198301,21.56,0.0,25.45
maharashtra,198302,22.76,0.0,26.27
maharashtra,198303,26.93,0.04,22.5
maharashtra,198304,30.16,0.0,25.52
maharashtra,198305,33.01,0.01,31.53
maharashtra,198306,31.04,1.06,51.1
maharashtra,198307,27.82,3.69,68.21
maharashtra,198308,25.19,5.74,82.12
maharashtra,198309,24.61,11.88,85.15
maharashtra,198310,22.35,0.47,78.65
maharashtra,198311,19.04,0.0,64.0
maharashtra,198312,19.92,0.08,54.19
maharashtra,198313,25.38,1.92,51.37
maharashtra,198401,21.2,0.11,37.59
maharashtra,198402,21.73,0.96,35.39
maharashtra,198403,28.55,0.01,18.74
maharashtra,198404,31.48,0.01,20.87
maharashtra,198405,33.37,0.0,29.34
maharashtra,198406,28.78,2.24,60.92
maharashtra,198407,26.26,3.88,72.97
maharashtra,198408,25.42,1.26,73.32
maharashtra,198409,25.97,3.26,68.92
maharashtra,198410,24.81,2.39,63.24
maharashtra,198411,22.04,0.0,42.17
maharashtra,198412,22.55,0.0,25.5
maharashtra,198413,26.03,1.18,45.78
maharashtra,198501,23.09,0.13,34.0
maharashtra,198502,23.6,0.0,14.59
maharashtra,198503,29.02,0.0,15.97
maharashtra,198504,31.19,0.07,25.1
maharashtra,198505,33.19,0.24,32.43
maharashtra,198506,29.05,3.65,60.38
maharashtra,198507,25.61,7.42,76.1
maharashtra,198508,24.74,1.45,78.36
maharashtra,198509,26.06,0.8,69.79
maharashtra,198510,23.75,2.31,61.61
maharashtra,198511,22.6,0.26,42.28
maharashtra,198512,22.45,0.0,36.26
maharashtra,198513,26.21,1.37,45.79
maharashtra,198601,22.01,0.04,33.0
maharashtra,198602,24.3,0.16,33.64
maharashtra,198603,28.64,0.0,22.72
maharashtra,198604,31.88,0.0,20.95
maharashtra,198605,32.65,0.05,32.75
maharashtra,198606,27.9,5.12,69.38
maharashtra,198607,26.48,1.96,71.24
maharashtra,198608,24.66,4.6,77.37
maharashtra,198609,26.64,1.47,67.37
maharashtra,198610,26.75,0.37,42.96
maharashtra,198611,23.9,0.26,36.28
maharashtra,198612,21.46,0.77,36.02
maharashtra,198613,26.44,1.24,45.37
maharashtra,198701,21.89,0.1,44.39
maharashtra,198702,23.85,0.24,23.05
maharashtra,198703,27.95,0.1,24.34
maharashtra,198704,31.42,0.02,23.4
maharashtra,198705,30.35,1.6,40.79
maharashtra,198706,29.68,3.59,59.76
maharashtra,198707,26.29,4.51,74.18
maharashtra,198708,25.26,6.29,82.26
maharashtra,198709,26.34,0.69,72.63
maharashtra,198710,24.17,4.46,68.89
maharashtra,198711,23.05,1.09,60.64
maharashtra,198712,20.15,0.48,48.08
maharashtra,198713,25.86,1.95,52.08
maharashtra,198801,23.12,0.0,30.8
maharashtra,198802,25.03,0.01,22.34
maharashtra,198803,27.55,0.0,19.81
maharashtra,198804,32.2,0.14,23.03
maharashtra,198805,33.22,0.72,32.45
maharashtra,198806,29.41,3.75,60.34
maharashtra,198807,26.24,4.52,77.38
maharashtra,198808,25.8,4.67,79.4
maharashtra,198809,25.2,12.35,85.81
maharashtra,198810,22.53,1.24,74.17
maharashtra,198811,20.04,0.49,64.11
maharashtra,198812,19.41,0.07,51.51
maharashtra,198813,25.81,2.32,51.85
maharashtra,198901,21.1,0.0,26.24
maharashtra,198902,23.63,0.0,17.47
maharashtra,198903,26.52,1.34,33.34
maharashtra,198904,30.11,0.67,24.29
maharashtra,198905,33.01,0.07,29.86
maharashtra,198906,27.72,5.51,67.1
maharashtra,198907,25.5,8.29,79.48
maharashtra,198908,24.08,3.81,85.18
maharashtra,198909,24.8,6.11,81.35
maharashtra,198910,23.87,0.94,63.12
maharashtra,198911,23.24,0.03,53.72
maharashtra,198912,20.73,0.13,39.03
maharashtra,198913,25.36,2.25,50.21
maharashtra,199001,22.96,0.07,28.45
maharashtra,199002,23.63,0.01,26.43
maharashtra,199003,26.37,0.0,24.06
maharashtra,199004,30.97,0.0,19.9
maharashtra,199005,30.63,4.71,51.03
maharashtra,199006,27.1,3.95,73.02
maharashtra,199007,25.85,3.78,75.01
maharashtra,199008,24.88,6.7,81.99
maharashtra,199009,24.35,3.76,83.12
maharashtra,199010,23.4,6.79,82.24
maharashtra,199011,21.07,0.07,75.31
maharashtra,199012,20.06,0.0,64.4
maharashtra,199013,25.11,2.51,57.27
