state,crop,year,yield,rainfall,temperature,humidity,n_req_kg_per_ha,p_req_kg_per_ha,k_req_kg_per_ha,n,p,k,ph,temperature_nasa,rainfall_nasa,humidity_nasa,nutrient_stress,nutrient_stress_norm,temp_anomaly_norm,rain_anomaly_norm,heat_stress,drought_stress,temp_volatility_norm,rain_volatility_norm,climate_stress,climate_stress_norm,disease_risk_score,disease_risk_norm,mean_yield,yield_anomaly,yield_volatility,yield_volatility_norm,stability_score,agro_stress_index,stress_interaction,resilience_score,intervention_priority,fragile_system
punjab,rice,2001,3440.276363636364,1200.0,25.0,80.0,86.00690909090909,41.28331636363637,75.68608,150.0,50.0,40.0,8.0,25.929166666666664,477.21,34.65,108.39585454545454,0.7857610549864762,0.3804634928620843,-0.295046304736772,0,0,0.7618600623423328,0.21743229073983264,1.654802150681022,0.2914823332134121,0,0.0,3492.7400000000002,-52.4636363636364,360.32150189512896,0.5758144811853431,0.42418551881465694,0.4308973552799554,0.22903546565569027,0.24140510060936554,High Priority,1
punjab,rice,2002,3443.990909090909,1200.0,25.0,80.0,86.09977272727272,41.3278909090909,75.7678,150.0,50.0,40.0,8.0,26.7925,376.6,33.165,108.34013636363638,0.78535715414072,0.9831299918244165,-0.5826215866286379,1,0,0.4265276274858055,0.12202047288878959,3.1142996788276496,0.5485630631655148,0,0.0,3492.7400000000002,-48.74909090909114,360.32150189512896,0.5758144811853431,0.42418551881465694,0.5335680869224939,0.4308179261543848,0.1978536630404949,High Priority,1
punjab,rice,2003,3588.1945454545453,1200.0,25.0,80.0,89.70486363636364,43.05833454545455,78.94028,150.0,50.0,40.0,8.0,25.389166666666668,553.29,41.35416666666666,106.17708181818182,0.7696771816108026,0.003506068800707405,-0.07758554093264562,0,0,0.5928050882324617,0.18445652059834222,0.8583532185641569,0.1511931796591855,0,0.0,3492.7400000000002,95.45454545454504,360.32150189512896,0.5758144811853431,0.42418551881465694,0.36834814450799525,0.11636994039885762,0.26793757003211677,Moderate Priority,0
punjab,rice,2004,3827.831818181818,1200.0,25.0,80.0,95.69579545454545,45.93398181818182,84.2123,150.0,50.0,40.0,8.0,26.293333333333333,480.37,37.57833333333333,102.58252272727273,0.7436202391628831,0.6346770643355786,-0.2860140227491137,1,0,0.5020598805523051,0.1432190843202695,2.565970051957267,0.45197846606159964,0,0.0,3492.7400000000002,335.09181818181787,360.32150189512896,0.5758144811853431,0.42418551881465694,0.4782394820897931,0.3361003350291998,0.22132325598674524,High Priority,1
punjab,rice,2005,3744.6063636363633,1200.0,25.0,80.0,93.61515909090907,44.93527636363637,82.38134000000001,150.0,50.0,40.0,8.0,25.13166666666667,578.7099999999999,41.64083333333333,103.83090454545456,0.7526697532664797,-0.17624677693226318,-0.00492712063952146,0,0,0.6573015572840424,0.16811058593494974,1.0065860407907767,0.1773034000644723,0,0.0,3492.7400000000002,251.86636363636308,360.32150189512896,0.5758144811853431,0.42418551881465694,0.3719892613323808,0.13345090637983428,0.2663930610029,Moderate Priority,0
punjab,rice,2006,3743.956363636363,1200.0,25.0,80.0,93.59890909090907,44.927476363636366,82.36704,150.0,50.0,40.0,8.0,25.69083333333333,648.7699999999999,44.57083333333333,103.84065454545456,0.7527404309719901,0.21409030878561108,0.19532657431469894,0,0,0.6636421496459235,0.22071031736240276,1.2937693501086363,0.22788881961173899,0,0.0,3492.7400000000002,251.21636363636298,360.32150189512896,0.5758144811853431,0.42418551881465694,0.39225170023349165,0.1715411282882385,0.25779802784518197,Moderate Priority,0
punjab,rice,2007,3908.309090909091,1200.0,25.0,80.0,97.70772727272728,46.89970909090909,85.9828,150.0,50.0,40.0,8.0,25.76083333333333,508.28,41.81583333333333,101.37536363636363,0.734869548421186,0.2629551600528272,-0.20623839291508161,0,0,0.4279891323764626,0.1392222522549524,1.0364049375993238,0.18255579933892832,0,0.0,3492.7400000000002,415.56909090909085,360.32150189512896,0.5758144811853431,0.42418551881465694,0.36697013910404574,0.1341546978218669,0.26852209996932047,Moderate Priority,0
punjab,rice,2008,3922.261818181818,1200.0,25.0,80.0,98.05654545454546,47.06714181818182,86.28976,150.0,50.0,40.0,8.0,24.594166666666663,930.29,47.83916666666667,101.16607272727273,0.7333523995761868,-0.5514590277341057,1.0,0,0,0.6363186489808392,0.3843528438302978,2.572130520545243,0.45306359140844077,0,0.0,3492.7400000000002,429.5218181818177,360.32150189512896,0.5758144811853431,0.42418551881465694,0.47456639639385106,0.3322552719199851,0.22288132574832906,High Priority,1
punjab,rice,2009,3926.447272727273,1200.0,25.0,80.0,98.16118181818182,47.11736727272728,86.38184,150.0,50.0,40.0,8.0,25.99083333333333,448.98,38.235,101.1032909090909,0.732897294462662,0.4235110999308227,-0.37573659603790877,0,0,0.5537086075379082,0.39901723526253546,1.751973538769175,0.3085984234420019,0,0.0,3492.7400000000002,433.70727272727254,360.32150189512896,0.5758144811853431,0.42418551881465694,0.4165982871618656,0.22617094961608614,0.24747055823760353,Moderate Priority,0
punjab,rice,2010,3802.664545454545,1200.0,25.0,80.0,95.06661363636364,45.63197454545455,83.65862,150.0,50.0,40.0,8.0,25.87833333333333,638.85,42.02333333333333,102.96003181818182,0.7463568008402979,0.344978303251368,0.16697206883445576,0,0,0.5526305420126412,0.3955451226010556,1.4601260366995206,0.25719143753087065,0,0.0,3492.7400000000002,309.92454545454484,360.32150189512896,0.5758144811853431,0.42418551881465694,0.40141929534846743,0.19195657851905792,0.25390926675505326,Moderate Priority,0
